city,cityLabel,country,countryLabel,population
http://www.wikidata.org/entity/Q13580,Metro Manila,http://www.wikidata.org/entity/Q928,Philippines,14001751
http://www.wikidata.org/entity/Q998798,  Greater Buenos Aires ,http://www.wikidata.org/entity/Q414,Argentina,13985794
http://www.wikidata.org/entity/Q11736,TIANJIN,http://www.wikidata.org/entity/Q148,People's Republic of China,13866009
http://www.wikidata.org/entity/Q11736,tianjin,http://www.wikidata.org/entity/Q148,People's Republic of China,13866009
http://www.wikidata.org/entity/Q11736,Tianjin,http://www.wikidata.org/entity/Q148,People's Republic of China,13866009
http://www.wikidata.org/entity/Q11736,Tianjin,http://www.wikidata.org/entity/Q148,People's Republic of China,13866009
http://www.wikidata.org/entity/Q11736,Tianjin,http://www.wikidata.org/entity/Q148,People's Republic of China,13866009
http://www.wikidata.org/entity/Q11736,  Tianjin ,http://www.wikidata.org/entity/Q148,People's Republic of China,"13,866,009"
http://www.wikidata.org/entity/Q649,Moscow,http://www.wikidata.org/entity/Q159,Russia,13274285
http://www.wikidata.org/entity/Q649,Moscow,http://www.wikidata.org/entity/Q159,Russia,13274285
http://www.wikidata.org/entity/Q649,Moscow,http://www.wikidata.org/entity/Q159,Russia,13274285 
http://www.wikidata.org/entity/Q649,Moscow.,http://www.wikidata.org/entity/Q159,Russia,13274285
http://www.wikidata.org/entity/Q5826,Xi'an,http://www.wikidata.org/entity/Q148,People's Republic of China,12952907
http://www.wikidata.org/entity/Q5826,  Xi'an ,http://www.wikidata.org/entity/Q148,People's Republic of China,12952907
http://www.wikidata.org/entity/Q5826,XI'AN,http://www.wikidata.org/entity/Q148,People's Republic of China,12952907
http://www.wikidata.org/entity/Q5826,xi'an,http://www.wikidata.org/entity/Q148,People's Republic of China,
http://www.wikidata.org/entity/Q5826,Xi'An,http://www.wikidata.org/entity/Q148,China,12952907
http://www.wikidata.org/entity/Q5826,Xian,http://www.wikidata.org/entity/Q148,People's Republic of China,12952907
http://www.wikidata.org/entity/Q42622,Suzhou,http://www.wikidata.org/entity/Q148,People's Republic of China,12748262
http://www.wikidata.org/entity/Q42622,  Suzhou ,http://www.wikidata.org/entity/Q148,People's Republic of China,12748262
http://www.wikidata.org/entity/Q30340,Zhengzhou,http://www.wikidata.org/entity/Q148,People's Republic of China,12600574
http://www.wikidata.org/entity/Q30340,Zhengzhou,http://www.wikidata.org/entity/Q148,People's Republic of China,12600574
http://www.wikidata.org/entity/Q1355,Bengaluru,http://www.wikidata.org/entity/Q668,India,12327000
http://www.wikidata.org/entity/Q1355,Bengaluru.,http://www.wikidata.org/entity/Q668,India,12327000
http://www.wikidata.org/entity/Q1355,Bengaluru,http://www.wikidata.org/entity/Q668,India,12327000
http://www.wikidata.org/entity/Q1355,  Bengaluru ,http://www.wikidata.org/entity/Q668,India,12327000
http://www.wikidata.org/entity/Q1355,BENGALURU,http://www.wikidata.org/entity/Q668,India,12327000
http://www.wikidata.org/entity/Q1355,bengaluru,http://www.wikidata.org/entity/Q668,India,12327000
http://www.wikidata.org/entity/Q11746,Wuhan,http://www.wikidata.org/entity/Q148,People's Republic of China,12326518
http://www.wikidata.org/entity/Q11746,Wuhan,http://www.wikidata.org/entity/Q148,People's Republic of China,12326518
http://www.wikidata.org/entity/Q11746,Wuhan,http://www.wikidata.org/entity/Q148,People's Republic of China,12326518
http://www.wikidata.org/entity/Q4970,  Hangzhou ,http://www.wikidata.org/entity/Q148,People's Republic of China,11936010
http://www.wikidata.org/entity/Q4970,Hangzhou,http://www.wikidata.org/entity/Q148,People's Republic of China,11936010
http://www.wikidata.org/entity/Q4970,Hangzhou,http://www.wikidata.org/entity/Q148,People's Republic of China,11936010
http://www.wikidata.org/entity/Q2720540,Greater  Rio  de  Janeiro,http://www.wikidata.org/entity/Q155,Brazil,11900000
http://www.wikidata.org/entity/Q58584,Baoding.,http://www.wikidata.org/entity/Q148,People's Republic of China,11544036
http://www.wikidata.org/entity/Q58584,Baoding,http://www.wikidata.org/entity/Q148, People's Republic of China ,11544036
http://www.wikidata.org/entity/Q174,  São Paulo ,http://www.wikidata.org/entity/Q155,Brazil,11451999
http://www.wikidata.org/entity/Q174,SÃO PAULO,http://www.wikidata.org/entity/Q155,Brazil,11451999
http://www.wikidata.org/entity/Q174,são paulo,http://www.wikidata.org/entity/Q155,Brazil,11451999
http://www.wikidata.org/entity/Q174,São Paulo,http://www.wikidata.org/entity/Q155,Brazil,11451999
http://www.wikidata.org/entity/Q3630,Jakarta,http://www.wikidata.org/entity/Q252,Indonesia,11135191
http://www.wikidata.org/entity/Q3630,Jakarta,http://www.wikidata.org/entity/Q252,Indonesia,11135191
http://www.wikidata.org/entity/Q3630,  Jakarta ,http://www.wikidata.org/entity/Q252,Indonesia,11135191
http://www.wikidata.org/entity/Q3630,Jakarta,http://www.wikidata.org/entity/Q252,Indonesia,11135191
http://www.wikidata.org/entity/Q3630,Jakarta,http://www.wikidata.org/entity/Q252,Indonesia,11135191
http://www.wikidata.org/entity/Q11739,Lahore,http://www.wikidata.org/entity/Q843,Pakistan,11126285
http://www.wikidata.org/entity/Q11739,Lahore.,http://www.wikidata.org/entity/Q843,Pakistan,11126285
http://www.wikidata.org/entity/Q11739,Lahore,http://www.wikidata.org/entity/Q843,Pakistan,
http://www.wikidata.org/entity/Q11739,  Lahore ,http://www.wikidata.org/entity/Q843,Pakistan,11126285
http://www.wikidata.org/entity/Q11739,LAHORE,http://www.wikidata.org/entity/Q843,Pakistan,11126285
http://www.wikidata.org/entity/Q373346,linyi,http://www.wikidata.org/entity/Q148,People's Republic of China,11018365
http://www.wikidata.org/entity/Q58401,Shijiazhuang,http://www.wikidata.org/entity/Q148,People's Republic of China,10640458
http://www.wikidata.org/entity/Q58401,Shijiazhuang,http://www.wikidata.org/entity/Q148,People's Republic of China,10640458
http://www.wikidata.org/entity/Q59218,Dongguan,http://www.wikidata.org/entity/Q148,People's Republic of China,10466625
http://www.wikidata.org/entity/Q59218,  Dongguan ,http://www.wikidata.org/entity/Q148,People's Republic of China,10466625
http://www.wikidata.org/entity/Q30340,Zhengzhou,http://www.wikidata.org/entity/Q148,People's Republic of China,10136000
http://www.wikidata.org/entity/Q30340,Zhengzhou,http://www.wikidata.org/entity/Q148,People's Republic of China,10136000 
http://www.wikidata.org/entity/Q170322,Qingdao,http://www.wikidata.org/entity/Q148,People's Republic of China,10071722
http://www.wikidata.org/entity/Q170322,Qingdao.,http://www.wikidata.org/entity/Q148,People's Republic of China,10071722
http://www.wikidata.org/entity/Q170322,Qingdao,http://www.wikidata.org/entity/Q148,People's Republic of China,10071722
http://www.wikidata.org/entity/Q170322,  Qingdao ,http://www.wikidata.org/entity/Q148,People's Republic of China,10071722
http://www.wikidata.org/entity/Q174091,CHANGSHA,http://www.wikidata.org/entity/Q148,People's Republic of China,10047914
http://www.wikidata.org/entity/Q174091,changsha,http://www.wikidata.org/entity/Q148,People's Republic of China,10047914
http://www.wikidata.org/entity/Q42956,Harbin,http://www.wikidata.org/entity/Q148,People's Republic of China,10009854
http://www.wikidata.org/entity/Q42956,Harbin,http://www.wikidata.org/entity/Q148,People's Republic of China,10009854
http://www.wikidata.org/entity/Q2868,Lima,http://www.wikidata.org/entity/Q419,Peru,9943800
http://www.wikidata.org/entity/Q2868,  Lima ,http://www.wikidata.org/entity/Q419,Peru,9943800
http://www.wikidata.org/entity/Q2868,Lima,http://www.wikidata.org/entity/Q419,Peru,9943800
http://www.wikidata.org/entity/Q2868,Lima,http://www.wikidata.org/entity/Q419,Peru,9943800
http://www.wikidata.org/entity/Q85,Cairo,http://www.wikidata.org/entity/Q79,Egypt,9801536
http://www.wikidata.org/entity/Q85,Cairo.,http://www.wikidata.org/entity/Q79,Egypt,9801536
http://www.wikidata.org/entity/Q85,Cairo,http://www.wikidata.org/entity/Q79,Egypt,9801536
http://www.wikidata.org/entity/Q85,  Cairo ,http://www.wikidata.org/entity/Q79,Egypt,9801536
http://www.wikidata.org/entity/Q85,CAIRO,http://www.wikidata.org/entity/Q79,Egypt,9801536
http://www.wikidata.org/entity/Q85,cairo,http://www.wikidata.org/entity/Q79,Egypt,9801536
http://www.wikidata.org/entity/Q404763,Nanyang,http://www.wikidata.org/entity/Q148, People's Republic of China ,9713112
http://www.wikidata.org/entity/Q404763,Nanyang,http://www.wikidata.org/entity/Q148,People's Republic of China,9713112
http://www.wikidata.org/entity/Q8684,Seoul,http://www.wikidata.org/entity/Q884,South Korea,9668465
http://www.wikidata.org/entity/Q8684,  Seoul ,http://www.wikidata.org/entity/Q884,South Korea,9668465
http://www.wikidata.org/entity/Q8684,Seoul,http://www.wikidata.org/entity/Q884,South Korea,9668465
http://www.wikidata.org/entity/Q8684,Seoul,http://www.wikidata.org/entity/Q884,South Korea,
http://www.wikidata.org/entity/Q8684,Seoul,http://www.wikidata.org/entity/Q884,South Korea,9668465
http://www.wikidata.org/entity/Q8684,Seoul.,http://www.wikidata.org/entity/Q884,South Korea,9668465
http://www.wikidata.org/entity/Q8684,Seoul,http://www.wikidata.org/entity/Q884,South Korea,9668465
http://www.wikidata.org/entity/Q7473516,  Tokyo ,http://www.wikidata.org/entity/Q17,Japan,9640742
http://www.wikidata.org/entity/Q7473516,TOKYO,http://www.wikidata.org/entity/Q17,Japan,9640742
http://www.wikidata.org/entity/Q42635,wenzhou,http://www.wikidata.org/entity/Q148,People's Republic of China,9572903
http://www.wikidata.org/entity/Q42635,Wenzhou,http://www.wikidata.org/entity/Q148,People's Republic of China,9572903
http://www.wikidata.org/entity/Q34412,Foshan,http://www.wikidata.org/entity/Q148,People's Republic of China,9498863
http://www.wikidata.org/entity/Q34412,Foshan,http://www.wikidata.org/entity/Q148,People's Republic of China,9498863
http://www.wikidata.org/entity/Q58570,  Handan ,http://www.wikidata.org/entity/Q148,China,9413990
http://www.wikidata.org/entity/Q58570,Handan,http://www.wikidata.org/entity/Q148,People's Republic of China,9413990
http://www.wikidata.org/entity/Q42780,Ningbo,http://www.wikidata.org/entity/Q148,People's Republic of China,9404283
http://www.wikidata.org/entity/Q42780,Ningbo,http://www.wikidata.org/entity/Q148,People's Republic of China,9404283
http://www.wikidata.org/entity/Q42780,Ningbo.,http://www.wikidata.org/entity/Q148,People's Republic of China,9404283
http://www.wikidata.org/entity/Q42780,Ningbo,http://www.wikidata.org/entity/Q148,People's Republic of China,9404283
http://www.wikidata.org/entity/Q42780,  Ningbo ,http://www.wikidata.org/entity/Q148,People's Republic of China,9404283
http://www.wikidata.org/entity/Q42780,NINGBO,http://www.wikidata.org/entity/Q148,People's Republic of China,"9,404,283"
http://www.wikidata.org/entity/Q217698,weifang,http://www.wikidata.org/entity/Q148,People's Republic of China,9386705
http://www.wikidata.org/entity/Q217698,Weifang,http://www.wikidata.org/entity/Q148,People's Republic of China,9386705
http://www.wikidata.org/entity/Q185684,Hefei,http://www.wikidata.org/entity/Q148,People's Republic of China,9369881
http://www.wikidata.org/entity/Q185684,Hefei,http://www.wikidata.org/entity/Q148,People's Republic of China,9369881
http://www.wikidata.org/entity/Q16666,  Nanjing ,http://www.wikidata.org/entity/Q148,People's Republic of China,9314685
http://www.wikidata.org/entity/Q16666,Nanjing,http://www.wikidata.org/entity/Q148,People's Republic of China,9314685 
http://www.wikidata.org/entity/Q16666,Nanjing,http://www.wikidata.org/entity/Q148,People's Republic of China,9314685
http://www.wikidata.org/entity/Q16666,Nanjing,http://www.wikidata.org/entity/Q148,People's Republic of China,9314685
http://www.wikidata.org/entity/Q16666,Nanjing.,http://www.wikidata.org/entity/Q148,People's Republic of China,9314685
http://www.wikidata.org/entity/Q16666,Nanjing,http://www.wikidata.org/entity/Q148,People's Republic of China,9314685
http://www.wikidata.org/entity/Q1361,  Hyderabad ,http://www.wikidata.org/entity/Q668,India,9305000
http://www.wikidata.org/entity/Q1361,HYDERABAD,http://www.wikidata.org/entity/Q668,India,9305000
http://www.wikidata.org/entity/Q1361,hyderabad,http://www.wikidata.org/entity/Q668,India,9305000
http://www.wikidata.org/entity/Q1489,Mexico City,http://www.wikidata.org/entity/Q96,Mexico,9209944
http://www.wikidata.org/entity/Q1489,Mexico City,http://www.wikidata.org/entity/Q96,Mexico,9209944
http://www.wikidata.org/entity/Q1489,Mexico City,http://www.wikidata.org/entity/Q96,Mexico,
http://www.wikidata.org/entity/Q1489,  Mexico City ,http://www.wikidata.org/entity/Q96,Mexico,9209944
http://www.wikidata.org/entity/Q1489,Ciudad de Mexico,http://www.wikidata.org/entity/Q96, Mexico ,9209944
http://www.wikidata.org/entity/Q1489,Ciudad de Mexico,http://www.wikidata.org/entity/Q96,Mexico,9209944
http://www.wikidata.org/entity/Q1489,Mexico  City,http://www.wikidata.org/entity/Q96,Mexico,9209944
http://www.wikidata.org/entity/Q170247,Jinan.,http://www.wikidata.org/entity/Q148,People's Republic of China,9202432
http://www.wikidata.org/entity/Q170247,Jinan,http://www.wikidata.org/entity/Q148,People's Republic of China,9202432
http://www.wikidata.org/entity/Q170247,  Jinan ,http://www.wikidata.org/entity/Q148,People's Republic of China,9202432
http://www.wikidata.org/entity/Q57719,XUZHOU,http://www.wikidata.org/entity/Q148,People's Republic of China,9083790
http://www.wikidata.org/entity/Q57719,xuzhou,http://www.wikidata.org/entity/Q148,People's Republic of China,9083790
http://www.wikidata.org/entity/Q11720,Shenyang,http://www.wikidata.org/entity/Q148,People's Republic of China,9070093
http://www.wikidata.org/entity/Q11720,Shenyang,http://www.wikidata.org/entity/Q148,People's Republic of China,9070093
http://www.wikidata.org/entity/Q11720,Shenyang,http://www.wikidata.org/entity/Q148,People's Republic of China,9070093
http://www.wikidata.org/entity/Q92161,  Changchun ,http://www.wikidata.org/entity/Q148,People's Republic of China,9066906
http://www.wikidata.org/entity/Q92161,Changchun,http://www.wikidata.org/entity/Q148,People's Republic of China,9066906
http://www.wikidata.org/entity/Q92161,Changchun,http://www.wikidata.org/entity/Q148,People's Republic of China,9066906
http://www.wikidata.org/entity/Q92161,Changchun,http://www.wikidata.org/entity/Q148,People's Republic of China,9066906
http://www.wikidata.org/entity/Q198061,Zhoukou.,http://www.wikidata.org/entity/Q148,People's Republic of China,9026015
http://www.wikidata.org/entity/Q1865,Kuala Lumpur,http://www.wikidata.org/entity/Q833,Malaysia,9000280
http://www.wikidata.org/entity/Q1865,  Kuala Lumpur ,http://www.wikidata.org/entity/Q833,Malaysia,9000280
http://www.wikidata.org/entity/Q1865,KUALA LUMPUR,http://www.wikidata.org/entity/Q833,Malaysia,9000280
http://www.wikidata.org/entity/Q1865,kuala lumpur,http://www.wikidata.org/entity/Q833,Malaysia,9000280
http://www.wikidata.org/entity/Q1865,Kuala Lumpur,http://www.wikidata.org/entity/Q833,Malaysia,9000280
http://www.wikidata.org/entity/Q363166,Ganzhou,http://www.wikidata.org/entity/Q148,People's Republic of China,8970014
http://www.wikidata.org/entity/Q363166,Ganzhou,http://www.wikidata.org/entity/Q148,People's Republic of China,8970014
http://www.wikidata.org/entity/Q60,  New York City ,http://www.wikidata.org/entity/Q30,United States,8804190
http://www.wikidata.org/entity/Q60,New-York City,http://www.wikidata.org/entity/Q30,United States,8804190
http://www.wikidata.org/entity/Q60,New-York City,http://www.wikidata.org/entity/Q30,United States,8804190
http://www.wikidata.org/entity/Q60,New  York  City,http://www.wikidata.org/entity/Q30,United States,8804190
http://www.wikidata.org/entity/Q60,New York City.,http://www.wikidata.org/entity/Q30,United States,8804190
http://www.wikidata.org/entity/Q60,New York City,http://www.wikidata.org/entity/Q30,United States,8804190
http://www.wikidata.org/entity/Q60,  New York City ,http://www.wikidata.org/entity/Q30,United States,8804190
http://www.wikidata.org/entity/Q60,NEW YORK CITY,http://www.wikidata.org/entity/Q30,United States,8804190
http://www.wikidata.org/entity/Q60,new york city,http://www.wikidata.org/entity/Q30,United States,
http://www.wikidata.org/entity/Q84,London,http://www.wikidata.org/entity/Q145,United Kingdom,8799728
http://www.wikidata.org/entity/Q84,London,http://www.wikidata.org/entity/Q145,United Kingdom,8799728
http://www.wikidata.org/entity/Q84,London,http://www.wikidata.org/entity/Q145,United Kingdom,8799728
http://www.wikidata.org/entity/Q84,  London ,http://www.wikidata.org/entity/Q145,United Kingdom,8799728 
http://www.wikidata.org/entity/Q84,London,http://www.wikidata.org/entity/Q145,United Kingdom,8799728
http://www.wikidata.org/entity/Q84,London,http://www.wikidata.org/entity/Q145,United Kingdom,8799728
http://www.wikidata.org/entity/Q84,London,http://www.wikidata.org/entity/Q145,United Kingdom,8799728
http://www.wikidata.org/entity/Q332753,Heze.,http://www.wikidata.org/entity/Q148,People's Republic of China,8795939
http://www.wikidata.org/entity/Q68695,Quanzhou,http://www.wikidata.org/entity/Q148, People's Republic of China ,8782285
http://www.wikidata.org/entity/Q68695,  Quanzhou ,http://www.wikidata.org/entity/Q148,People's Republic of China,8782285
http://www.wikidata.org/entity/Q179608,NANNING,http://www.wikidata.org/entity/Q148,People's Republic of China,8741584
http://www.wikidata.org/entity/Q179608,nanning,http://www.wikidata.org/entity/Q148,People's Republic of China,8741584
http://www.wikidata.org/entity/Q1858,Hanoi,http://www.wikidata.org/entity/Q881,Vietnam,8717600
http://www.wikidata.org/entity/Q1858,Hanoi,http://www.wikidata.org/entity/Q881,Vietnam,8717600
http://www.wikidata.org/entity/Q3616,Tehran,http://www.wikidata.org/entity/Q794,Iran,8693706
http://www.wikidata.org/entity/Q3616,  Tehran ,http://www.wikidata.org/entity/Q794,Iran,8693706
http://www.wikidata.org/entity/Q3616,Tehran,http://www.wikidata.org/entity/Q794,Iran,8693706
http://www.wikidata.org/entity/Q182852,Kunming,http://www.wikidata.org/entity/Q148,People's Republic of China,8460088
http://www.wikidata.org/entity/Q182852,Kunming,http://www.wikidata.org/entity/Q148,P.R. China,8460088
http://www.wikidata.org/entity/Q1858,Hanoi.,http://www.wikidata.org/entity/Q881,Vietnam,8435650
http://www.wikidata.org/entity/Q1858,Hanoi,http://www.wikidata.org/entity/Q881,Vietnam,8435650
http://www.wikidata.org/entity/Q372791,  Jining ,http://www.wikidata.org/entity/Q148,People's Republic of China,8357897
http://www.wikidata.org/entity/Q372791,JINING,http://www.wikidata.org/entity/Q148,People's Republic of China,8357897
http://www.wikidata.org/entity/Q1858,hanoi,http://www.wikidata.org/entity/Q881,Vietnam,8330800
http://www.wikidata.org/entity/Q1858,Hanoi,http://www.wikidata.org/entity/Q881,Vietnam,8330800
http://www.wikidata.org/entity/Q68481,Fuzhou,http://www.wikidata.org/entity/Q148,People's Republic of China,8291268
http://www.wikidata.org/entity/Q68481,Fuzhou,http://www.wikidata.org/entity/Q148,People's Republic of China,8291268
http://www.wikidata.org/entity/Q68481,  Fuzhou ,http://www.wikidata.org/entity/Q148,People's Republic of China,8291268
